196697 296194
36602 59229 2
36602 74158 4
36602 125744 2
36602 43833 12
36602 99887 1
36602 37111 1
36602 36718 2
36602 123223 4
36602 108341 1
36602 99886 1
36602 74159 4
36602 56566 1
36602 116908 3
36602 71949 1
36602 174569 1
36602 71322 1
36602 95410 2
36602 39245 3
36602 89908 1
36602 39729 1
36602 108282 2
36602 39243 1
36603 124541 1
36603 195673 1
36603 36604 3
36605 99944 1
36605 36606 1
36608 36609 1
36610 62077 1
36610 180602 1
36610 96359 1
36610 146918 1
36610 118886 1
36610 36611 1
36610 169396 1
36610 137751 9
36610 42992 1
36610 170461 1
36610 188846 1
36610 90136 2
36610 177272 1
36610 170646 1
36610 139639 7
36610 178143 1
36612 50869 1
36615 38654 3
36615 113659 1
36615 41606 1
36615 84523 1
36615 39881 1
36616 47700 3
36617 36618 2
36619 47810 1
36622 36623 1
36623 78904 1
36623 70917 1
36623 112396 1
36623 39296 1
36624 36625 1
36626 70924 2
36626 97118 1
36626 92187 1
36626 78668 1
36626 70925 1
36626 47076 5
36626 36629 1
36626 111814 1
36626 103971 1
36626 36628 1
36626 111022 1
36626 189199 1
36626 97117 1
36626 69843 2
36626 109592 2
36626 63114 1
36626 159765 1
36626 36630 1
36626 36627 1
36626 50708 1
36626 140434 1
36631 36632 1
36633 36634 1
36634 36637 1
36634 54054 1
36634 36635 1
36634 36636 1
36634 49741 3
36636 72726 1
36636 40059 1
36636 188118 1
36636 171678 6
36640 119433 1
36640 191706 1
36640 191705 1
36642 72656 1
36642 117942 1
36645 90950 1
36645 66937 4
36648 36649 2
36648 169892 1
36648 146023 2
36649 146023 1
36655 36656 1
36655 47286 1
36655 69009 1
36655 59010 1
36656 137125 1
36656 70948 1
36657 176077 1
36657 123102 1
36657 109258 1
36657 36658 1
36659 82450 6
36661 41260 10
36662 45577 1
36665 36666 4
36666 92055 4
36666 191719 4
36666 196524 1
36666 191720 2
36666 191721 2
36666 191723 2
36666 71710 2
36666 146612 1
36666 189521 2
36666 191718 2
36666 152028 1
36666 186121 4
36666 142446 3
36666 189284 2
36666 188074 2
36666 191722 4
36666 97130 2
36667 36668 14
36667 58735 1
36668 66868 6
36669 36670 1
36670 137126 1
36670 154900 1
36670 174378 1
36672 45892 1
36672 151017 1
36677 111587 1
36677 55574 2
36677 90523 1
36678 61921 2
36678 51232 2
36681 36929 4
36681 98335 2
36681 58735 1
36682 116127 1
36682 123497 6
36682 36683 11
36682 109625 1
36685 82608 1
36686 42055 1
36688 36689 1
36692 97157 1
36693 53904 1
36693 39881 3
36693 64225 1
36694 75321 2
36694 66304 2
36694 178585 1
36695 36696 1
36695 156460 1
36696 121556 1
36696 104838 1
36696 67924 1
36696 50116 1
36698 68840 1
36698 56469 1
36698 72414 2
36698 62704 2
36698 67317 1
36698 175141 1
36699 158653 1
36699 64359 1
36699 114575 1
36700 56278 2
36700 53041 4
36700 39243 1
36701 193984 1
36701 37812 2
36701 144895 1
36701 93431 1
36702 36703 1
36706 36707 1
36706 91762 1
36708 191740 5
36708 81197 1
36708 78558 1
36708 41585 1
36708 113709 1
36708 36709 12
36708 83120 8
36708 48794 2
36708 44267 1
36708 51391 2
36708 40607 3
36708 38838 1
36708 64601 3
36708 43318 1
36708 119109 1
36708 70981 1
36708 60013 2
36708 82439 1
36708 42356 1
36708 63192 3
36708 104226 1
36708 120224 2
36708 71438 1
36708 63819 1
36708 38653 2
36708 113389 2
36708 39815 1
36708 119349 1
36708 38859 2
36708 123796 1
36708 89666 1
36708 97585 2
36708 115289 1
36708 147223 1
36708 45958 7
36708 53775 1
36708 65046 1
36708 113451 4
36708 55706 1
36708 51866 1
36708 76967 1
36708 49224 1
36708 82884 1
36708 161926 1
36708 62027 1
36708 123132 1
36708 117145 2
36708 106853 1
36708 71237 1
36708 169900 1
36708 37188 1
36708 95984 7
36709 54686 3
36709 39006 1
36709 40767 2
36710 119011 5
36710 119012 1
36710 87733 5
36710 65033 7
36713 37388 1
36713 192158 1
36713 50436 1
36713 192218 1
36714 191742 1
36714 191743 1
36716 36718 1
36716 36717 2
36716 36719 1
36717 88456 3
36717 66487 5
36717 39243 4
36717 122394 1
36717 71994 4
36717 95434 1
36717 37111 1
36717 50809 2
36717 75372 1
36717 114570 3
36718 71994 1
36718 116383 9
36718 60431 3
36718 99887 1
36718 71322 8
36718 39731 2
36718 157916 1
36718 126420 6
36718 119703 1
36718 39732 5
36718 59260 1
36718 124901 2
36719 39732 3
36719 50810 1
36719 37111 2
36719 39243 1
36719 171173 1
36719 116383 1
36724 62500 2
36724 133662 1
36724 37909 3
36724 45892 1
36724 112823 1
36726 106243 2
36726 131941 2
36726 135863 1
36726 159567 1
36726 170608 1
36726 150027 1
36726 50488 2
36726 106244 3
36726 36727 1
36726 114680 1
36726 50489 3
36726 106245 2
36726 154922 2
36728 92764 1
36730 147235 1
36730 147234 1
36732 169915 2
36732 147237 2
36732 134544 7
36732 36733 3
36734 51348 2
36734 55553 1
36734 36735 1
36738 97720 1
36738 36739 1
36739 185481 1
36742 171710 1
36742 137531 1
36742 36743 1
36742 98376 1
36742 91974 1
36742 188496 2
36742 162690 1
36742 56688 1
36742 171432 1
36742 193720 1
36743 65176 1
36743 88170 1
36745 94088 1
36746 74203 1
36746 73938 2
36746 36747 2
36746 62812 3
36746 75364 1
36746 62813 6
36746 67854 1
36746 74535 2
36746 77185 2
36746 76756 3
36746 62814 3
36746 69222 1
36746 44580 1
36746 77377 2
36746 126313 1
36746 76826 1
36746 62815 5
36746 75175 5
36746 76668 1
36746 76665 1
36746 50555 2
36746 44244 4
36746 70277 2
36746 74395 3
36746 78194 1
36748 36749 6
36749 39243 2
36749 72883 2
36750 97202 1
36751 66256 1
36751 58792 1
36752 111259 2
36753 83560 1
36754 68749 1
36754 76762 1
36754 42074 1
36754 36755 7
36754 175782 1
36754 188410 1
36754 87668 1
36754 76642 1
36754 70549 3
36754 166452 1
36754 92281 1
36754 74681 5
36754 74680 1
36754 146597 1
36754 96694 1
36754 71020 3
36754 140841 1
36755 71020 1
36755 52520 2
36755 68749 3
36755 71019 1
36755 71018 1
36755 97207 1
36755 97206 1
36757 83541 2
36761 136126 4
36761 97211 2
36761 147247 1
36762 36763 1
36764 125659 1
36764 36765 1
36764 86987 1
36764 139610 3
36766 65118 1
36766 72582 1
36766 66299 5
36767 36768 1
36767 52525 1
36767 181169 1
36769 174480 1
36769 122657 1
36770 97214 1
36770 169939 1
36770 48530 2
36770 70790 1
36770 68410 2
36770 97213 1
36770 64412 1
36770 179001 1
36770 71027 1
36770 123172 1
36770 94898 1
36770 147254 4
36771 72929 4
36771 36772 3
36772 38104 6
36775 130573 1
36775 106270 1
36775 36776 1
36775 48241 1
36775 131265 4
36775 76860 2
36775 103585 1
36775 93215 1
36779 126728 1
36779 145524 2
36779 36780 1
36779 126729 1
36779 127015 1
36780 189747 1
36781 184795 1
36781 117552 1
36781 131307 1
36781 138757 1
36781 182777 1
36781 44388 1
36781 182600 3
36781 70956 1
36781 117236 1
36781 62127 1
36781 123229 1
36781 86335 1
36781 91852 1
36781 38058 1
36781 52198 1
36781 175614 1
36781 38059 1
36781 38060 1
36781 192371 1
36781 60202 4
36781 81286 1
36781 181454 1
36781 82041 1
36781 38698 1
36781 43515 2
36781 192370 1
36783 36784 1
36785 39165 1
36786 36787 1
36786 165099 1
36793 36794 3
36797 37711 2
36797 73097 2
36797 122470 1
36797 41431 2
36797 68445 1
36797 37683 2
36797 65190 2
36797 65412 2
36799 36800 1
36802 97230 2
36802 97231 1
36803 36804 2
36803 126755 5
36803 38329 1
36803 45149 1
36806 42326 2
36806 73289 1
36806 36807 1
36806 40176 3
36806 41877 2
36806 143458 3
36806 73288 5
36806 42304 2
36812 36813 1
36812 41673 1
36814 162374 1
36816 93949 1
36816 67587 1
36816 99857 1
36816 95946 1
36816 42727 1
36817 36818 3
36818 148873 2
36818 37981 1
36818 169960 2
36818 71053 1
36819 75713 2
36819 71107 2
36819 134854 1
36819 125086 2
36819 143744 6
36819 93695 1
36820 52361 2
36820 44149 1
36820 60230 1
36820 36821 3
36820 60400 1
36820 103805 1
36820 173963 1
36820 68791 1
36820 151291 2
36821 36822 1
36822 45892 1
36825 36826 1
36827 62702 1
36827 38884 1
36827 38417 1
36827 169966 1
36829 118592 1
36829 39600 1
36829 130844 1
36829 65765 1
36830 44149 1
36830 171334 1
36830 123307 3
36830 52361 7
36835 111887 1
36836 90720 1
36836 73838 1
36836 72502 2
36836 37018 1
36836 39098 2
36837 36838 1
36837 47838 2
36837 165489 1
36838 55412 1
36839 39539 1
36840 41844 1
36840 36841 1
36842 79901 1
36842 36843 1
36844 36845 1
36846 58733 1
36846 111075 1
36846 36847 1
36846 64843 1
36846 41949 2
36846 71731 1
36846 116338 1
36846 106730 2
36849 125837 1
36851 124424 2
36851 36852 3
36851 65140 1
36851 85844 1
36851 40718 1
36851 123479 1
36851 116210 1
36854 97257 2
36854 191813 1
36854 150613 4
36854 44657 1
36855 94198 1
36855 71476 1
36855 47530 2
36856 37403 2
36856 140778 2
36857 36858 1
36859 62133 1
36861 36862 5
36862 67549 1
36862 196619 1
36863 36864 3
36863 48014 2
36863 65096 2
36863 39699 1
36864 43755 1
36865 118077 1
36867 36868 1
36869 150056 1
36869 36870 1
36871 36872 1
36872 36873 1
36872 36874 1
36876 191821 2
36876 117679 2
36876 169985 12
36876 108775 1
36876 69894 1
36876 58807 1
36876 71101 1
36876 69839 9
36876 123227 2
36876 165386 2
36878 36879 3
36878 45020 1
36879 67529 1
36879 67530 1
36880 36881 1
36881 147310 1
36881 69761 1
36885 36886 2
36886 38237 2
36886 38238 2
36886 52972 1
36886 97027 6
36889 96853 1
36889 36890 1
36894 123247 3
36894 70155 2
36894 91672 2
36894 50624 4
36894 55732 5
36894 36895 1
36895 59393 1
36896 36897 2
36897 71118 3
36897 71119 5
36897 55399 1
36900 36901 1
36903 36904 1
36904 187716 1
36905 195757 1
36905 174089 1
36905 166521 4
36905 100039 1
36905 169205 1
36905 128465 1
36905 151137 1
36905 127040 1
36905 174925 1
36905 168941 2
36905 174889 1
36905 125638 1
36905 152542 2
36905 99152 1
36905 102742 1
36905 126547 1
36905 172420 1
36905 45863 2
36905 151743 1
36905 128992 1
36905 164468 2
36905 152163 1
36905 196539 1
36905 101209 1
36905 123474 1
36905 152543 1
36905 194107 1
36905 152231 1
36905 147721 2
36905 101241 1
36905 36906 1
36905 44914 1
36912 123263 1
36914 71137 1
36916 123264 1
36916 185238 3
36916 36917 1
36916 145728 4
36916 56566 1
36916 123265 1
36916 147018 2
36917 189549 3
36921 147334 1
36922 36923 1
36923 94779 1
36925 36926 1
36926 36928 1
36926 71149 1
36926 71148 1
36926 71145 1
36926 97306 1
36926 123270 2
36926 170031 1
36926 37340 2
36926 71147 1
36926 97305 1
36926 71146 1
36926 71150 3
36926 123269 1
36926 72159 1
36926 147337 1
36926 36927 1
36929 57306 15
36929 61921 2
36929 51734 2
36929 127779 3
36929 64410 1
36929 123271 1
36929 43465 2
36929 36930 1
36929 39462 2
36929 36931 9
36929 46346 1
36929 40507 2
36929 107798 1
36929 69516 3
36929 110239 1
36930 43568 3
36930 55887 5
36933 36934 1
36933 48235 1
36934 36935 1
36934 71156 1
36934 147343 1
36934 170032 1
36934 103805 1
36934 90108 1
36934 157668 1
36936 36937 1
36936 84586 1
36937 97325 1
36937 123276 1
36937 123273 1
36937 147348 3
36937 71157 1
36937 97318 1
36937 97315 1
36937 123280 2
36937 191863 2
36937 123279 1
36937 97328 1
36937 57067 1
36937 36938 1
36937 71160 1
36937 119370 1
36937 147344 2
36937 170038 1
36937 147346 1
36937 191862 1
36937 36941 1
36937 97324 1
36937 97321 1
36937 147345 1
36937 163731 1
36937 64101 2
36937 191861 1
36937 191860 1
36937 36939 3
36937 97327 1
36937 96398 1
36937 123275 1
36937 123281 1
36937 71159 1
36937 97317 1
36937 123282 4
36937 38606 1
36937 111948 1
36937 71162 1
36937 97320 1
36937 170037 1
36937 151551 1
36937 75668 1
36937 36944 2
36937 36943 1
36937 97326 1
36937 97323 1
36937 71158 1
36937 97316 1
36937 113536 1
36937 123277 1
36937 147347 1
36937 80468 2
36937 97319 1
36937 73862 1
36937 170036 1
36937 97329 1
36937 152464 1
36937 36942 1
36937 182368 1
36937 71161 1
36937 97322 1
36937 123278 1
36937 186456 1
36937 123283 1
36937 80640 2
36937 36940 3
36937 123274 2
36940 38715 1
36941 75382 1
36945 36946 2
36946 195908 1
36946 136859 2
36946 64101 2
36946 54482 2
36951 122792 5
36951 122793 1
36952 36961 1
36954 39856 2
36954 41079 2
36955 36956 1
36955 41914 1
36956 118257 2
36956 178741 1
36956 112967 1
36958 36959 1
36959 56212 1
36960 39901 1
36968 70360 1
36969 110235 1
36971 123309 1
36971 94537 1
36971 164525 1
36971 43789 1
36971 160116 1
36971 169675 2
36971 65378 2
36971 37396 1
36971 57271 2
36971 66325 3
36971 162493 1
36971 58035 3
36971 147159 1
36971 113432 1
36971 57234 1
36971 51801 1
36972 36973 1
36974 40107 1
36980 36981 1
36981 108347 1
36982 67617 3
36982 187698 3
36982 65242 1
36982 166139 1
36982 63434 1
36982 36983 1
36982 80982 1
36983 95024 1
36983 166453 1
36983 123236 1
36983 56513 1
36983 102751 2
36984 38988 2
36984 36985 4
36987 65747 8
36987 146829 1
36987 63250 2
36987 117411 1
36987 170257 1
36987 117410 1
36987 146351 1
36987 117405 1
36987 146542 1
36987 36988 1
36987 117408 1
36987 117407 1
36987 163877 1
36987 146990 2
36987 117409 1
36987 140690 1
36987 122687 1
36994 60173 1
36994 71203 1
36994 47300 1
36994 36998 1
36994 36995 1
36994 64116 1
36994 71206 1
36994 71205 1
36994 71204 1
36994 36997 1
36994 36996 1
36994 49222 1
36995 109254 7
36995 112725 1
36995 118138 2
36995 118469 1
36995 116339 1
36995 117025 1
36996 96795 1
36996 72515 1
36996 76967 8
36996 72514 4
36998 67173 2
37000 37001 1
37002 37003 3
37003 71209 2
37003 71208 3
37003 71210 2
37003 93842 2
37003 61650 2
37005 78552 1
37005 75902 1
37005 53977 1
37006 189052 2
37006 60062 1
37007 188743 1
37007 177170 2
37007 111143 1
37008 37009 1
37009 142807 1
37011 74297 1
37014 53229 2
37014 63976 2
37014 192698 1
37014 75061 1
37014 90275 1
37014 151892 1
37014 158958 1
37014 79250 1
37014 77394 1
37014 127903 1
37015 37016 3
37018 90720 1
37018 73838 1
37018 37019 1
37018 38734 1
37018 38562 2
37019 43937 1
37020 60312 1
37021 37022 1
37022 123342 2
37022 48034 1
37024 71221 1
37024 169731 1
37024 55545 1
37024 85145 1
37026 71231 1
37026 51890 2
37030 178334 1
37030 182612 3
37030 40552 1
37030 63541 1
37030 39590 1
37030 38685 1
37030 99927 1
37030 38131 1
37032 37033 1
37034 37035 1
37034 103092 1
37036 53500 1
37036 48657 1
37037 37038 1
37039 37040 1
37040 147396 1
37042 37043 1
37042 65433 1
37044 97374 1
37044 112459 1
37044 72394 2
37045 37046 1
37047 185453 1
37047 183710 1
37047 168040 1
37047 118406 1
37047 183304 1
37047 37048 1
37047 189558 1
37047 57057 1
37049 37050 12
37049 38306 2
37050 77638 2
37050 99026 1
37050 127902 5
37050 45487 1
37055 94646 2
37055 168934 1
37055 86190 1
37055 168241 1
37055 144860 2
37055 37056 11
37055 94647 1
37055 39736 1
37055 168243 2
37055 144859 2
37055 158752 2
37055 170070 1
37060 37061 1
37063 37064 1
37063 59059 6
37070 37071 1
37071 37072 1
37071 37073 1
37075 65623 3
37075 122627 1
37075 37076 1
37078 37079 1
37079 37086 1
37079 37083 1
37079 37082 1
37079 37085 1
37079 71275 1
37079 37084 1
37079 37081 1
37079 37080 1
37087 84890 12
37090 37091 1
37093 37094 1
37093 147418 1
37096 153193 1
37096 63569 1
37096 52489 1
37096 55996 1
37096 50396 1
37096 154898 1
37096 37097 1
37100 171181 1
37100 157043 1
37100 101417 3
37100 133729 1
37100 71111 1
37101 83865 1
37102 37103 1
37103 147422 1
37103 97403 1
37103 170119 1
37103 71285 1
37103 168376 1
37103 95717 1
37103 71286 1
37103 88836 1
37103 52123 2
37103 147423 1
37104 88258 3
37107 37108 1
37108 189984 1
37108 97406 1
37108 55911 1
37108 37109 1
37108 94919 6
37108 102855 1
37108 71293 1
37108 71292 1
37108 90137 1
37108 170122 1
37108 189981 1
37108 184996 1
37111 97453 1
37111 39244 1
37111 108090 1
37111 196291 1
37111 39732 1
37111 39245 5
37111 59260 3
37111 45401 1
37111 39242 1
37111 37112 1
37111 71322 6
37111 89138 1
37111 65130 2
37112 39496 1
37112 37113 1
37113 56278 3
37113 53039 2
37113 71994 1
37113 95471 1
37113 110684 1
37113 56277 3
37113 53041 4
37114 37115 1
37118 37119 1
37120 170666 1
37120 88779 2
37120 37121 1
37120 145697 1
37120 139504 2
37124 37125 2
37127 37128 1
37129 71848 1
37130 60426 1
37131 37132 6
37132 170129 5
37132 195838 1
37132 71312 16
37132 37133 2
37132 37134 4
37132 121656 4
37132 57774 3
37132 192607 1
37137 71731 1
37137 41949 1
37137 40603 1
37137 59610 1
37143 113102 1
37143 96698 3
37146 39604 1
37146 40158 1
37146 37147 4
37146 108610 1
37146 54735 2
37147 53217 2
37147 144754 2
37147 60233 2
37147 87924 2
37147 60400 2
37147 41116 3
37147 157393 2
37147 191947 1
37147 57273 1
37147 59908 1
37148 37149 38
37150 166619 1
37150 37151 2
37150 134106 1
37150 138069 1
37150 102339 1
37150 192674 1
37150 172618 1
37151 116753 1
37152 118641 2
37152 90394 2
37153 43314 1
37154 37504 6
37154 37505 16
37154 43209 1
37155 39883 1
37155 37159 1
37157 59517 1
37157 87821 4
37157 38725 2
37157 74588 2
37158 66868 2
37158 90394 104
37158 38652 3
37158 72965 3
37160 37161 1
37161 186767 1
37162 42093 6
37162 167046 1
37162 83196 1
37162 37163 3
37164 147443 1
37165 62448 1
37165 67712 3
37165 71328 2
37165 74537 1
37166 71329 2
37166 145484 1
37166 98601 1
37166 97358 4
37166 189381 1
37166 37686 1
37166 39076 1
37167 83125 1
37167 41637 13
37169 74384 1
37169 37170 4
37170 123424 1
37172 37800 10
37172 51152 4
37174 37175 1
37178 153976 1
37182 44991 11
37182 71341 3
37182 103209 1
37182 45293 1
37182 44134 1
37182 77987 1
37182 67988 1
37182 76060 1
37183 170144 1
37183 100062 1
37183 141481 1
37183 106906 1
37183 91869 1
37183 178412 4
37183 54873 1
37183 175935 2
37183 147447 1
37183 123429 1
37183 138565 2
37183 170145 1
37185 108710 1
37185 54126 1
37187 43780 1
37188 109364 2
37188 86095 1
37188 50798 1
37188 37189 1
37188 109152 3
37188 71731 1
37188 134738 1
37189 58880 1
37189 65703 3
37189 97449 1
37189 160647 1
37189 37967 3
37189 134342 1
37189 92180 1
37189 71345 1
37189 91409 1
37189 60368 1
37189 123229 1
37189 37456 1
37189 71438 3
37189 71748 1
37191 95352 1
37191 183942 1
37191 190382 1
37191 169986 1
37197 97455 1
37197 170155 1
37197 51851 1
37197 49692 1
37197 78905 1
37197 103805 3
37197 109272 1
37197 166497 1
37198 89870 1
37198 66717 2
37204 37205 1
37204 165298 2
37205 37206 1
37206 184717 1
37206 49251 1
37206 196257 1
37206 44415 1
37207 170158 1
37207 99793 1
37210 68156 4
37210 126322 2
37210 128296 1
37210 127095 2
37210 45143 3
37210 101752 2
37211 37212 1
37212 75504 1
37212 37213 1
37212 37214 1
37212 187160 1
37216 37217 2
37219 44137 1
37222 171261 1
37223 37224 2
37225 65574 4
37225 163455 6
37225 114339 1
37225 39147 1
37225 123068 1
37225 74809 1
37225 37226 1
37225 92642 2
37225 166193 4
37225 118764 3
37228 37229 1
37229 147469 1
37229 147468 1
37229 123450 1
37229 147470 1
37229 147467 1
37229 82908 1
37229 123449 1
37233 37234 2
37234 37235 8
37237 37238 5
37238 191990 2
37238 45917 1
37238 43246 1
37238 185965 2
37238 41172 1
37239 42732 2
37239 145928 1
37239 87125 2
37239 109579 3
37239 60444 2
37239 74891 1
37239 62553 1
37239 100087 1
37239 37240 1
37239 68251 2
37239 95180 3
37241 37242 2
37244 40567 1
37247 38422 1
37248 148072 1
37248 39860 2
37248 45630 2
37248 151918 1
37248 76779 1
37248 149706 1
37248 41425 4
37248 37249 2
37248 169595 1
37248 42602 4
37248 43376 4
37248 174216 1
37248 76102 1
37248 124867 1
37248 175285 2
37248 175089 1
37248 45159 5
37248 65340 1
37248 103146 1
37248 173654 1
37248 77866 3
37248 127107 2
37248 70326 2
37248 76154 1
37248 68900 4
37248 41167 1
37248 101809 2
37248 148291 7
37248 174710 1
37248 150991 1
37248 171500 8
37248 144256 1
37248 100720 1
37248 45822 3
37248 174595 1
37248 45491 2
37248 45820 1
37248 44793 1
37248 169642 1
37248 152165 1
37248 102550 1
37248 99219 1
37248 76742 1
37248 171274 2
37250 37251 1
37250 37547 3
37252 37253 1
37254 195920 1
37255 37256 1
37258 72109 1
37258 138734 1
37258 71211 1
37258 42612 1
37259 37260 1
37260 57534 1
37261 57572 6
37261 71687 1
37261 73589 1
37261 73588 1
37261 109399 2
37261 82237 2
37261 113698 1
37261 57980 9
37261 43667 4
37261 40158 6
37261 64415 1
37263 37264 1
37263 59152 1
37263 87787 1
37263 98568 2
37263 64167 1
37265 37266 1
37266 37267 1
37266 59721 1
37267 94749 1
37267 105731 1
37267 145393 1
37267 87754 1
37269 37270 1
37272 129226 1
37273 37274 2
37274 102942 1
37274 98597 2
37274 74971 3
37274 182834 1
37274 97487 1
37275 151360 1
37275 133765 1
37275 37276 1
37275 107203 5
37277 37278 12
37278 71393 2
37278 97491 9
37278 123477 2
37278 123476 2
37278 97493 2
37278 37282 2
37278 46452 1
37278 97488 2
37278 192002 1
37278 97489 2
37278 37281 5
37278 152668 1
37278 37279 2
37278 71392 4
37278 97490 72
37278 152629 1
37278 97492 4
